S11 dB20 X,S11 dB20 Y
388000000,-1.359150249085799
388200000,-1.368443259807771
388400000,-1.377839582834958
388600000,-1.387340674463623
388800000,-1.396948015457783
389000000,-1.406663111505809
389200000,-1.41648749370986
389400000,-1.426422719074265
389600000,-1.436470370999345
389800000,-1.446632059800871
390000000,-1.456909423223612
390200000,-1.46730412698012
390400000,-1.477817865285828
390600000,-1.488452361429405
390800000,-1.499209368327509
391000000,-1.510090669110326
391200000,-1.521098077714707
391400000,-1.532233439489771
391600000,-1.543498631811596
391800000,-1.554895564723233
392000000,-1.566426181575099
392200000,-1.57809245968636
392400000,-1.589896411020404
392600000,-1.601840082876079
392800000,-1.613925558586652
393000000,-1.626154958249051
393200000,-1.6385304394546
393400000,-1.65105419804335
393600000,-1.663728468871144
393800000,-1.676555526600152
394000000,-1.689537686498237
394200000,-1.702677305270733
394400000,-1.715976781886887
394600000,-1.729438558456582
394800000,-1.743065121089838
395000000,-1.756859000811532
395200000,-1.770822774474554
395400000,-1.784959065698442
395600000,-1.799270545834973
395800000,-1.813759934946143
396000000,-1.828430002817654
396200000,-1.84328356998045
396400000,-1.858323508769549
396600000,-1.87355274439044
396800000,-1.888974256040121
397000000,-1.904591078014443
397200000,-1.920406300874438
397400000,-1.936423072624116
397600000,-1.952644599915444
397800000,-1.969074149282963
398000000,-1.98571504842448
398200000,-2.002570687480675
398400000,-2.019644520366626
398600000,-2.036940066130839
398800000,-2.054460910343847
399000000,-2.072210706524176
399200000,-2.090193177598814
399400000,-2.108412117384542
399600000,-2.126871392132079
399800000,-2.145574942080041
400000000,-2.164526783065971
400200000,-2.183731008174053
400400000,-2.203191789403708
400600000,-2.2229133794189
400800000,-2.242900113289665
401000000,-2.263156410325459
401200000,-2.283686775927811
401400000,-2.304495803488668
401600000,-2.325588176350851
401800000,-2.346968669805364
402000000,-2.368642153143238
402200000,-2.39061359176643
402400000,-2.412888049349587
402600000,-2.435470690044796
402800000,-2.458366780770106
403000000,-2.481581693523131
403200000,-2.505120907797359
403400000,-2.528990013029684
403600000,-2.553194711111642
403800000,-2.577740819009991
404000000,-2.602634271391521
404200000,-2.627881123389905
404400000,-2.653487553388516
404600000,-2.679459865916014
404800000,-2.705804494608689
405000000,-2.732528005261862
405200000,-2.759637098951043
405400000,-2.787138615269515
405600000,-2.815039535631217
405800000,-2.843346986676958
406000000,-2.872068243789923
406200000,-2.901210734702828
406400000,-2.930782043209851
406600000,-2.960789912993807
406800000,-2.991242251573298
407000000,-3.022147134346889
407200000,-3.053512808796872
407400000,-3.085347698787441
407600000,-3.117660409003811
407800000,-3.150459729565956
408000000,-3.183754640719226
408200000,-3.217554317753825
408400000,-3.25186813600677
408600000,-3.286705676099212
408800000,-3.322076729287591
409000000,-3.357991303020611
409200000,-3.394459626689862
409400000,-3.431492157547245
409600000,-3.469099586863376
409800000,-3.507292846263261
410000000,-3.54608311430824
410200000,-3.585481823311505
410400000,-3.625500666381469
410600000,-3.666151604743104
410800000,-3.707446875303588
411000000,-3.74939899853138
411200000,-3.792020786615074
411400000,-3.835325351911989
411600000,-3.879326115769757
411800000,-3.92403681766151
412000000,-3.969471524683697
412200000,-4.015644641449907
412400000,-4.062570920370441
412600000,-4.110265472371765
412800000,-4.158743778043644
413000000,-4.20802169927251
413200000,-4.25811549135465
413400000,-4.309041815669594
413600000,-4.360817752854961
413800000,-4.413460816620632
414000000,-4.466988968142734
414200000,-4.521420631152628
414400000,-4.576774707684528
414600000,-4.633070594588814
414800000,-4.690328200824477
415000000,-4.748567965569704
415200000,-4.807810877223935
415400000,-4.868078493346709
415600000,-4.929392961615186
415800000,-4.991777041785809
416000000,-5.055254128858189
416200000,-5.119848277381247
416400000,-5.185584227081792
416600000,-5.252487429848516
416800000,-5.32058407816714
417000000,-5.389901135135328
417200000,-5.46046636613031
417400000,-5.532308372265432
417600000,-5.605456625765689
417800000,-5.679941507368711
418000000,-5.755794345930976
418200000,-5.833047460397113
418400000,-5.911734204267405
418600000,-5.99188901279644
418800000,-6.073547453115103
419000000,-6.156746277464521
419200000,-6.241523479835283
419400000,-6.327918356239102
419600000,-6.415971568919424
419800000,-6.505725214790591
420000000,-6.597222898468358
420200000,-6.690509810293356
420400000,-6.785632809668933
420600000,-6.882640514269777
420800000,-6.981583395539928
421000000,-7.082513881085783
421200000,-7.18548646447603
421400000,-7.290557823214603
421600000,-7.397786945524228
421800000,-7.507235266786568
422000000,-7.618966816553908
422200000,-7.7330483770385
422400000,-7.849549654282408
422600000,-7.968543463103101
422800000,-8.090105927302776
423000000,-8.214316696537743
423200000,-8.34125918159771
423400000,-8.471020809998649
423600000,-8.603693303946367
423800000,-8.739372983110064
424000000,-8.878161094884456
424200000,-9.020164175096925
424400000,-9.165494442695611
424600000,-9.314270232174476
424800000,-9.466616468186789
425000000,-9.62266518734582
425200000,-9.782556112942775
425400000,-9.94643728899376
425600000,-10.11446578129956
425800000,-10.28680845386308
426000000,-10.46364283082214
426200000,-10.64515805519209
426400000,-10.83155595780528
426600000,-11.02305225185551
426800000,-11.2198778711967
427000000,-11.42228047340883
427200000,-11.63052613271681
427400000,-11.84490125190322
427600000,-12.06571472810166
427800000,-12.29330041396189
428000000,-12.52801992342668
428200000,-12.77026584167597
428400000,-13.02046541088506
428600000,-13.27908477849987
428800000,-13.54663391417679
429000000,-13.82367232496689
429200000,-14.11081572901045
429400000,-14.40874388652729
429600000,-14.71820983630145
429800000,-15.04005085032649
430000000,-15.3752015030326
430200000,-15.72470936164928
430400000,-16.08975395139898
430600000,-16.471669845843
430800000,-16.87197500043025
431000000,-17.29240581449178
431200000,-17.73496091704935
431400000,-18.2019563915896
431600000,-18.69609618088384
431800000,-19.22056290324694
432000000,-19.77913650572922
432200000,-20.37635146807124
432400000,-21.01770828968365
432600000,-21.70996278305207
432800000,-22.46152901604975
433000000,-23.28305151306195
433200000,-24.18823431405075
433400000,-25.19506581002754
433600000,-26.32765603696183
