S22 dB20 X,S22 dB20 Y
343400000,-1.791437138148587
343600000,-1.795507450846429
343800000,-1.799602219008326
344000000,-1.803721605311713
344200000,-1.80786577390315
344400000,-1.812034890414236
344600000,-1.816229121975896
344800000,-1.820448637235069
345000000,-1.824693606370231
345200000,-1.828964201107597
345400000,-1.833260594737039
345600000,-1.837582962129067
345800000,-1.841931479751199
346000000,-1.846306325684425
346200000,-1.850707679641464
346400000,-1.8551357229828
346600000,-1.859590638735339
346800000,-1.864072611608978
347000000,-1.868581828015524
347200000,-1.873118476086518
347400000,-1.877682745691686
347600000,-1.882274828457792
347800000,-1.886894917786912
348000000,-1.891543208876405
348200000,-1.896219898737779
348400000,-1.900925186216294
348600000,-1.90565927201115
348800000,-1.910422358695463
349000000,-1.915214650736111
349200000,-1.920036354515799
349400000,-1.924887678352245
349600000,-1.929768832520661
349800000,-1.934680029274514
350000000,-1.93962148286742
350200000,-1.944593409575458
350400000,-1.949596027719147
350600000,-1.954629557685926
350800000,-1.959694221953373
351000000,-1.964790245112267
351200000,-1.969917853889843
351400000,-1.975077277174051
351600000,-1.980268746037252
351800000,-1.985492493760475
352000000,-1.990748755859276
352200000,-1.996037770107141
352400000,-2.001359776562166
352600000,-2.006715017592115
352800000,-2.012103737901136
353000000,-2.017526184555345
353200000,-2.022982607010614
353400000,-2.028473257138093
353600000,-2.033998389254013
353800000,-2.039558260145505
354000000,-2.045153129099851
354200000,-2.050783257932737
354400000,-2.056448911017625
354600000,-2.062150355314912
354800000,-2.067887860401321
355000000,-2.073661698500953
355200000,-2.079472144515261
355400000,-2.085319476054202
355600000,-2.091203973467874
355800000,-2.097125919878198
356000000,-2.10308560121137
356200000,-2.109083306230252
356400000,-2.115119326568374
356600000,-2.121193956762534
356800000,-2.12730749428797
357000000,-2.133460239592202
357200000,-2.139652496130179
357400000,-2.145884570400615
357600000,-2.152156771981279
357800000,-2.158469413565412
358000000,-2.164822810999668
358200000,-2.171217283321017
358400000,-2.177653152794929
358600000,-2.184130744954646
358800000,-2.190650388639388
359000000,-2.197212416034981
359200000,-2.203817162713772
359400000,-2.210464967675453
359600000,-2.217156173389159
359800000,-2.223891125834469
360000000,-2.230670174545274
360200000,-2.237493672651909
360400000,-2.244361976926226
360600000,-2.251275447825178
360800000,-2.25823444953633
361000000,-2.265239350023841
361200000,-2.272290521074494
361400000,-2.279388338345894
361600000,-2.286533181413045
361800000,-2.293725433817681
362000000,-2.30096548311719
362200000,-2.308253720934998
362400000,-2.315590543010985
362600000,-2.322976349252473
362800000,-2.3304115437877
363000000,-2.33789653501787
363200000,-2.345431735670794
363400000,-2.353017562856317
363600000,-2.360654438120889
363800000,-2.368342787504063
364000000,-2.376083041595641
364200000,-2.383875635593721
364400000,-2.391721009363103
364600000,-2.399619607495138
364800000,-2.407571879368675
365000000,-2.415578279210425
365200000,-2.423639266158761
365400000,-2.431755304326058
365600000,-2.439926862863707
365800000,-2.448154416027084
366000000,-2.456438443241615
366200000,-2.464779429171048
366400000,-2.473177863784325
366600000,-2.481634242426356
366800000,-2.490149065888465
367000000,-2.498722840478353
367200000,-2.507356078095134
367400000,-2.516049296301715
367600000,-2.52480301839929
367800000,-2.533617773505836
368000000,-2.542494096630582
368200000,-2.551432528754749
368400000,-2.560433616910355
368600000,-2.569497914261427
368800000,-2.578625980186449
369000000,-2.587818380362535
369200000,-2.59707568684906
369400000,-2.606398478176084
369600000,-2.615787339430181
369800000,-2.625242862344446
370000000,-2.63476564538959
370200000,-2.64435629386483
370400000,-2.654015419992592
370600000,-2.663743643012896
370800000,-2.673541589280169
371000000,-2.683409892361581
371200000,-2.69334919313673
371400000,-2.703360139899003
371600000,-2.713443388459329
371800000,-2.723599602249709
372000000,-2.733829452431413
372200000,-2.744133618001902
372400000,-2.754512785906025
372600000,-2.764967651147324
372800000,-2.775498916901909
373000000,-2.786107294634868
373200000,-2.796793504217368
373400000,-2.807558274046735
373600000,-2.818402341166999
373800000,-2.829326451395431
374000000,-2.840331359444945
374200000,-2.851417829055174
374400000,-2.862586633120791
374600000,-2.873838553825191
374800000,-2.885174382774087
375000000,-2.896594921133748
375200000,-2.908100979770107
375400000,-2.919693379390404
375600000,-2.931372950687368
375800000,-2.943140534487209
376000000,-2.954996981897667
376200000,-2.966943154461499
376400000,-2.978979924310057
376600000,-2.991108174321327
376800000,-3.003328798280797
377000000,-3.0156427010438
377200000,-3.028050798701924
377400000,-3.040554018752437
377600000,-3.053153300269691
377800000,-3.06584959408076
378000000,-3.078643862944169
378200000,-3.091537081730834
378400000,-3.104530237609473
378600000,-3.117624330234774
378800000,-3.130820371938565
379000000,-3.144119387926499
379200000,-3.157522416475397
379400000,-3.171030509137093
379600000,-3.184644730943424
379800000,-3.198366160617796
380000000,-3.21219589078794
380200000,-3.226135028204822
380400000,-3.240184693965145
380600000,-3.25434602373665
380800000,-3.268620167988996
381000000,-3.283008292229623
381200000,-3.297511577243172
381400000,-3.312131219334567
381600000,-3.326868430578489
381800000,-3.341724439072932
382000000,-3.35670048919758
382200000,-3.371797841876761
382400000,-3.387017774849794
382600000,-3.402361582942707
382800000,-3.417830578348022
383000000,-3.433426090910014
383200000,-3.449149468414896
383400000,-3.465002076886454
383600000,-3.480985300887898
383800000,-3.497100543830558
384000000,-3.513349228286829
384200000,-3.529732796311074
384400000,-3.546252709766788
384600000,-3.562910450659816
384800000,-3.579707521478652
385000000,-3.596645445540952
385200000,-3.613725767348313
385400000,-3.63095005294786
385600000,-3.648319890300966
385800000,-3.66583688966015
386000000,-3.683502683952812
386200000,-3.701318929173385
386400000,-3.71928730478604
386600000,-3.737409514130408
386800000,-3.755687284842711
387000000,-3.774122369278536
387200000,-3.792716544951477
387400000,-3.811471614975809
387600000,-3.830389408522637
387800000,-3.849471781281991
388000000,-3.868720615937367
388200000,-3.888137822651882
388400000,-3.90772533956051
388600000,-3.927485133277588
388800000,-3.947419199412282
389000000,-3.967529563097367
389200000,-3.987818279529407
389400000,-4.008287434519459
389600000,-4.028939145058032
389800000,-4.049775559890945
390000000,-4.070798860110441
390200000,-4.092011259755195
390400000,-4.113415006430329
390600000,-4.135012381936122
390800000,-4.156805702912906
391000000,-4.178797321502169
391200000,-4.200989626020253
391400000,-4.223385041649722
391600000,-4.245986031146559
391800000,-4.268795095562186
392000000,-4.291814774985267
392200000,-4.315047649297919
392400000,-4.338496338952643
392600000,-4.362163505766254
392800000,-4.386051853731225
393000000,-4.410164129851507
393200000,-4.43450312499277
393400000,-4.459071674756463
393600000,-4.483872660373653
393800000,-4.508909009625338
394000000,-4.534183697775899
394200000,-4.559699748540335
394400000,-4.585460235067472
394600000,-4.611468280952282
394800000,-4.637727061272626
395000000,-4.664239803649656
395200000,-4.691009789338346
395400000,-4.718040354345654
395600000,-4.745334890573806
395800000,-4.772896846997854
396000000,-4.800729730869314
396200000,-4.828837108953675
396400000,-4.857222608799721
396600000,-4.885889920043716
396800000,-4.914842795743477
397000000,-4.944085053753373
397200000,-4.973620578132959
397400000,-5.003453320594515
397600000,-5.033587301987911
397800000,-5.064026613829121
398000000,-5.094775419867822
398200000,-5.125837957699973
398400000,-5.157218540421526
398600000,-5.188921558334351
398800000,-5.220951480693474
399000000,-5.253312857506373
399200000,-5.286010321385564
399400000,-5.319048589448432
399600000,-5.352432465276501
399800000,-5.386166840930009
400000000,-5.420256699018912
400200000,-5.454707114836057
400400000,-5.489523258554784
400600000,-5.524710397488334
400800000,-5.560273898418994
401000000,-5.596219229994452
401200000,-5.632551965200885
401400000,-5.669277783906694
401600000,-5.706402475487663
401800000,-5.743931941530725
402000000,-5.781872198621593
402200000,-5.820229381222612
402400000,-5.859009744637066
402600000,-5.898219668070873
402800000,-5.937865657789613
403000000,-5.977954350378639
403200000,-6.018492516109579
403400000,-6.059487062412288
403600000,-6.100945037469351
403800000,-6.142873633921329
404000000,-6.185280192699506
404200000,-6.228172206988445
404400000,-6.271557326322625
404600000,-6.315443360821298
404800000,-6.359838285571384
405000000,-6.404750245161647
405200000,-6.450187558378006
405400000,-6.496158723057936
405600000,-6.542672421129717
405800000,-6.589737523819196
406000000,-6.637363097056487
406200000,-6.685558407070906
406400000,-6.734332926199294
406600000,-6.783696338908173
406800000,-6.83365854803692
407000000,-6.884229681283785
407200000,-6.9354200979365
407400000,-6.98724039586047
407600000,-7.039701418760379
407800000,-7.092814263726314
408000000,-7.14659028907657
408200000,-7.201041122516192
408400000,-7.256178669622408
408600000,-7.312015122674761
408800000,-7.368562969848201
409000000,-7.425835004789787
409200000,-7.483844336588136
409400000,-7.542604400175255
409600000,-7.60212896716161
409800000,-7.662432157143602
410000000,-7.723528449500414
410200000,-7.78543269571151
410400000,-7.848160132213142
410600000,-7.911726393840047
410800000,-7.976147527871503
411000000,-8.041440008712931
411200000,-8.107620753265888
411400000,-8.174707137006175
411600000,-8.242717010823116
411800000,-8.311668718658749
412000000,-8.381581115998321
412200000,-8.452473589251133
412400000,-8.524366076091139
412600000,-8.597279086801894
412800000,-8.671233726694034
413000000,-8.746251719653843
413200000,-8.822355432903212
413400000,-8.899567903034944
413600000,-8.977912863412467
413800000,-9.057414773020295
414000000,-9.138098846849678
414200000,-9.219991087931049
414400000,-9.303118321112922
414600000,-9.387508228705311
414800000,-9.473189388112829
415000000,-9.560191311590106
415200000,-9.648544488269588
415400000,-9.738280428603845
415600000,-9.829431711409129
415800000,-9.922032033684587
416000000,-10.01611626339155
416200000,-10.11172049542808
416400000,-10.20888211101261
416600000,-10.3076398407327
416800000,-10.40803383152512
417000000,-10.51010571788798
417200000,-10.61389869763768
417400000,-10.71945761254969
417600000,-10.82682903428137
417800000,-10.93606135595668
418000000,-11.0472048898875
418200000,-11.16031197188303
418400000,-11.27543707271466
418600000,-11.39263691727961
418800000,-11.51197061210889
419000000,-11.63349978190931
419200000,-11.75728871588364
419400000,-11.88340452464531
419600000,-12.0119173086519
419800000,-12.14290033910889
420000000,-12.27643025245032
420200000,-12.41258725955804
420400000,-12.5514553710232
420600000,-12.69312263987798
420800000,-12.83768142332898
421000000,-12.98522866523113
421200000,-13.13586620114675
421400000,-13.2897010880444
421600000,-13.44684596089813
421800000,-13.60741941861457
422000000,-13.77154644198165
422200000,-13.93935884655917
422400000,-14.11099577368393
422600000,-14.28660422303222
422800000,-14.46633963044314
423000000,-14.65036649499737
423200000,-14.83885905958329
423400000,-15.03200204939872
423600000,-15.22999147306107
423800000,-15.43303549101353
424000000,-15.64135535591264
424200000,-15.85518642941484
424400000,-16.07477927923283
424600000,-16.30040085931219
424800000,-16.53233577442739
425000000,-16.77088762798363
425200000,-17.01638044804488
425400000,-17.26916018126274
425600000,-17.52959623624149
425800000,-17.79808304663753
426000000,-18.07504160792342
426200000,-18.36092091852764
426400000,-18.65619922325944
426600000,-18.96138491029206
426800000,-19.2770168469287
427000000,-19.60366384589626
427200000,-19.94192282121416
427400000,-20.29241500447536
427600000,-20.65577932538884
427800000,-21.03266168141587
428000000,-21.42369828496551
428200000,-21.82949051975621
428400000,-22.25056767832408
428600000,-22.68733248716068
428800000,-23.13998234193496
429000000,-23.6083965840809
429200000,-24.09197697583432
429400000,-24.58942511258488
429600000,-25.09843791110438
429800000,-25.61530307723983
430000000,-26.13438582617885
430200000,-26.64752544063132
430400000,-27.14341909484401
430600000,-27.60717328890627
430800000,-28.02034324988789
431000000,-28.36189464685075
431200000,-28.61045835413632
431400000,-28.74782193569508
431600000,-28.76282124793704
431800000,-28.65412953390198
432000000,-28.4306087024002
432200000,-28.10904178148228
432400000,-27.71036541011497
432600000,-27.25596440998149
432800000,-26.76507293689406
433000000,-26.25351177888143
433200000,-25.73345911578379
433400000,-25.21381186557741
433600000,-24.70078164791266
433800000,-24.1985119868571
434000000,-23.7096177757637
434200000,-23.23561712728003
434400000,-22.77725960496842
434600000,-22.33476766635
434800000,-21.90801045214526
435000000,-21.49662698390138
435200000,-21.10011247808807
435400000,-20.71787819779541
435600000,-20.34929251465184
435800000,-19.99370872220266
436000000,-19.65048355630529
436200000,-19.31898922607122
436400000,-18.99862093446939
436600000,-18.68880128213551
436800000,-18.38898253416284
437000000,-18.09864743792798
437200000,-17.81730907438025
437400000,-17.54451008036951
437600000,-17.27982147732716
437800000,-17.02284126972506
438000000,-16.77319292556675
438200000,-16.5305238155208
438400000,-16.29450366184133
438600000,-16.064823030415
438800000,-15.84119188684074
439000000,-15.62333822863557
439200000,-15.41100679977872
439400000,-15.2039578895228
439600000,-15.00196621481805
439800000,-14.8048198837467
440000000,-14.61231943633173
440200000,-14.42427695842399
440400000,-14.24051526401404
440600000,-14.06086714126291
440800000,-13.88517465756883
441000000,-13.71328851918776
441200000,-13.54506748105952
441400000,-13.38037780285132
441600000,-13.21909274738421
441800000,-13.06109211798786
442000000,-12.90626183150246
442200000,-12.75449352396499
442400000,-12.60568418624372
442600000,-12.45973582709949
442800000,-12.31655516140629
443000000,-12.17605332140611
443200000,-12.03814558911312
443400000,-11.90275114810466
443600000,-11.76979285311166
443800000,-11.63919701597115
444000000,-11.51089320659622
444200000,-11.38481406777225
444400000,-11.26089514266906
444600000,-11.13907471407705
444800000,-11.01929365442446
445000000,-10.90149528576688
445200000,-10.78562524896331
445400000,-10.67163138134207
445600000,-10.55946360221509
445800000,-10.4490738056589
446000000,-10.34041576001336
446200000,-10.23344501361763
446400000,-10.12811880631355
446600000,-10.02439598632091
446800000,-9.922236932086498
447000000,-9.821603478759824
447200000,-9.722458848977327
447400000,-9.624767587656795
447600000,-9.528495500515955
447800000,-9.433609596077188
448000000,-9.340078030918761
448200000,-9.247870057959648
448400000,-9.156955977571203
448600000,-9.067307091338884
448800000,-8.978895658306504
449000000,-8.891694853531677
449200000,-8.805678728825075
449400000,-8.720822175518393
449600000,-8.637100889153814
449800000,-8.554491335960044
450000000,-8.472970721021994
450200000,-8.392516958035662
450400000,-8.313108640547863
450600000,-8.234725014613057
450800000,-8.157345952764466
451000000,-8.080951929234416
451200000,-8.005523996347394
451400000,-7.931043762034829
451600000,-7.857493368384692
451800000,-7.784855471186477
452000000,-7.713113220418988
452200000,-7.642250241613867
452400000,-7.572250618063341
452600000,-7.50309887382183
452800000,-7.434779957457774
453000000,-7.367279226521093
453200000,-7.300582432685905
453400000,-7.234675707536797
453600000,-7.169545548961991
453800000,-7.10517880812904
454000000,-7.041562677010345
454200000,-6.978684676431478
454400000,-6.916532644614408
454600000,-6.85509472620494
454800000,-6.794359361738358
455000000,-6.734315277546034
455200000,-6.67495147606466
455400000,-6.616257226541157
455600000,-6.558222056106356
455800000,-6.500835741207029
456000000,-6.444088299376283
456200000,-6.387969981327454
456400000,-6.332471263360544
456600000,-6.277582840059596
456800000,-6.223295617276432
457000000,-6.16960070538549
457200000,-6.116489412792272
457400000,-6.063953239697272
457600000,-6.01198387208923
457800000,-5.960573175967331
458000000,-5.909713191783993
458200000,-5.859396129090767
458400000,-5.809614361387018
458600000,-5.760360421157458
458800000,-5.711626995092487
459000000,-5.663406919489486
459200000,-5.615693175812626
459400000,-5.568478886421037
459600000,-5.521757310453599
459800000,-5.475521839855154
460000000,-5.42976599555277
460200000,-5.384483423764227
460400000,-5.339667892440023
460600000,-5.295313287830217
460800000,-5.251413611176893
461000000,-5.20796297551568
461200000,-5.164955602599134
461400000,-5.122385819916698
461600000,-5.080248057828276
461800000,-5.038536846789548
462000000,-4.99724681467927
462200000,-4.956372684214461
462400000,-4.915909270451229
462600000,-4.87585147838054
462800000,-4.836194300596773
463000000,-4.79693281504561
463200000,-4.758062182855523
463400000,-4.719577646228834
463600000,-4.681474526420012
463800000,-4.643748221763049
464000000,-4.606394205777843
464200000,-4.569408025334226
464400000,-4.532785298872294
464600000,-4.496521714687724
464800000,-4.460613029268949
465000000,-4.42505506568887
465200000,-4.389843712044513
465400000,-4.354974919956493
465600000,-4.320444703105045
465800000,-4.286249135819241
466000000,-4.252384351709796
466200000,-4.218846542342412
466400000,-4.185631955953827
466600000,-4.152736896210817
466800000,-4.120157721000374
467000000,-4.087890841263954
467200000,-4.055932719866373
467400000,-4.024279870492254
467600000,-3.992928856586072
467800000,-3.96187629031603
468000000,-3.931118831572547
468200000,-3.900653186994723
468400000,-3.870476109027742
468600000,-3.840584395005691
468800000,-3.810974886261389
469000000,-3.781644467262874
469200000,-3.752590064774611
469400000,-3.723808647041493
469600000,-3.695297222997544
469800000,-3.667052841494092
470000000,-3.639072590553636
470200000,-3.6113535966414
470400000,-3.583893023957295
470600000,-3.556688073747298
470800000,-3.529735983635585
471000000,-3.503034026970938
471200000,-3.476579512193696
471400000,-3.450369782217831
471600000,-3.424402213829583
471800000,-3.398674217102842
472000000,-3.373183234828524
472200000,-3.34792674195688
472400000,-3.32290224505963
472600000,-3.298107281798615
472800000,-3.273539420412126
473000000,-3.24919625921368
473200000,-3.225075426101578
473400000,-3.201174578081412
473600000,-3.17749140080017
473800000,-3.154023608089119
474000000,-3.130768941523224
474200000,-3.107725169984028
474400000,-3.084890089237704
474600000,-3.062261521520589
474800000,-3.039837315133793
475000000,-3.017615344049983
475200000,-2.995593507524413
475400000,-2.973769729718714
475600000,-2.952141959330661
475800000,-2.930708169232718
476000000,-2.909466356118379
476200000,-2.888414540155066
476400000,-2.867550764647444
476600000,-2.846873095702842
476800000,-2.826379621908421
477000000,-2.806068454013255
477200000,-2.785937724613076
477400000,-2.765985587849872
477600000,-2.74621021910915
477800000,-2.726609814726845
478000000,-2.707182591702876
478200000,-2.687926787418345
478400000,-2.668840659357584
478600000,-2.649922484839569
478800000,-2.631170560748204
479000000,-2.61258320327395
479200000,-2.594158747655169
479400000,-2.57589554792693
479600000,-2.557791976673625
479800000,-2.539846424786946
480000000,-2.522057301225641
480200000,-2.504423032783094
480400000,-2.486942063855341
480600000,-2.469612856214955
480800000,-2.45243388879071
481000000,-2.435403657446157
481200000,-2.418520674766178
481400000,-2.401783469845209
481600000,-2.385190588079722
481800000,-2.368740590963291
482000000,-2.352432055885251
482200000,-2.336263575933517
482400000,-2.320233759698941
482600000,-2.304341231084104
482800000,-2.288584629115404
483000000,-2.272962607755351
483200000,-2.257473835721211
483400000,-2.242116996304624
483600000,-2.226890787194086
483800000,-2.211793920300605
484000000,-2.196825121584974
484200000,-2.181983130888927
484400000,-2.167266701768308
484600000,-2.152674601327631
484800000,-2.138205610058802
485000000,-2.123858521681069
485200000,-2.109632142982836
485400000,-2.095525293668377
485600000,-2.081536806201644
485800000,-2.067665525658237
486000000,-2.053910309575067
486200000,-2.040270027804331
486400000,-2.026743562368286
486600000,-2.013329807316506
486800000,-2.000027668585355
487000000,-1.986836063859701
487200000,-1.97375392243478
487400000,-1.960780185081774
487600000,-1.947913803914099
487800000,-1.935153742256726
488000000,-1.922498974514391
488200000,-1.909948486046072
488400000,-1.897501273036018
488600000,-1.885156342371388
488800000,-1.872912711516661
489000000,-1.860769408393943
489200000,-1.848725471261916
489400000,-1.836779948597797
489600000,-1.824931898980405
489800000,-1.813180390973766
490000000,-1.801524503014589
490200000,-1.789963323298446
490400000,-1.778495949669512
490600000,-1.767121489509724
490800000,-1.755839059631572
491000000,-1.744647786169837
491200000,-1.733546804476946
491400000,-1.722535259017975
491600000,-1.711612303267385
491800000,-1.700777099607575
492000000,-1.6900288192278
492200000,-1.679366642025053
492400000,-1.668789756506029
492600000,-1.658297359689825
492800000,-1.647888657011871
493000000,-1.637562862230335
493200000,-1.627319197331252
493400000,-1.61715689243696
493600000,-1.607075185714648
493800000,-1.597073323286253
494000000,-1.587150559139062
494200000,-1.577306155037659
494400000,-1.567539380437952
494600000,-1.557849512399351
494800000,-1.548235835501069
495000000,-1.538697641758378
495200000,-1.52923423053879
495400000,-1.519844908480846
495600000,-1.510528989412644
495800000,-1.501285794272018
496000000,-1.492114651027
496200000,-1.483014894598509
496400000,-1.473985866782396
496600000,-1.465026916173426
496800000,-1.456137398089299
497000000,-1.447316674496855
497200000,-1.438564113937344
497400000,-1.4298790914552
497600000,-1.421260988524022
497800000,-1.41270919297686
498000000,-1.404223098935355
498200000,-1.395802106740371
498400000,-1.387445622883064
498600000,-1.379153059937041
498800000,-1.370923836491269
499000000,-1.362757377083734
499200000,-1.354653112135912
499400000,-1.346610477887999
499600000,-1.338628916334275
499800000,-1.330707875160343
500000000,-1.322846807680416
