S21 dB20 X,S21 dB20 Y
337800000,0.5061771285110099
338000000,0.5304616305460222
338200000,0.5547974793285675
338400000,0.5791847910364378
338600000,0.6036236821568929
338800000,0.6281142694817718
339000000,0.6526566701093074
339200000,0.6772510014383468
339400000,0.7018973811717439
339600000,0.7265959273139279
339800000,0.7513467581684635
340000000,0.776149992339073
340200000,0.8010057487265769
340400000,0.8259141465263162
340600000,0.8508753052328963
340800000,0.8758893446294407
341000000,0.9009563847967319
341200000,0.9260765461019776
341400000,0.9512499492027547
341600000,0.9764767150445124
341800000,1.001756964858747
342000000,1.027090820161172
342200000,1.052478402750772
342400000,1.077919834707099
342600000,1.103415238385424
342800000,1.128964736422027
343000000,1.154568451729934
343200000,1.180226507488562
343400000,1.205939027153002
343600000,1.231706134448561
343800000,1.257527953363169
344000000,1.283404608151259
344200000,1.309336223329487
344400000,1.335322923674571
344600000,1.361364834220056
344800000,1.387462080256127
345000000,1.41361478732088
345200000,1.439823081205523
345400000,1.466087087949292
345600000,1.492406933831435
345800000,1.518782745376942
346000000,1.545214649346841
346200000,1.571702772738153
346400000,1.59824724277886
346600000,1.624848186927343
346800000,1.651505732870044
347000000,1.678220008512671
347200000,1.704991141980842
347400000,1.731819261617701
347600000,1.758704495977607
347800000,1.785646973822493
348000000,1.812646824120759
348200000,1.83970417604184
348400000,1.866819158950715
348600000,1.893991902405959
348800000,1.921222536157114
349000000,1.948511190137272
349200000,1.975857994457647
349400000,2.003263079409138
349600000,2.030726575452878
349800000,2.058248613216329
350000000,2.085829323490465
350200000,2.113468837223266
350400000,2.141167285514392
350600000,2.168924799613611
350800000,2.196741510909908
351000000,2.22461755093102
351200000,2.252553051336732
351400000,2.280548143910466
351600000,2.308602960561843
351800000,2.336717633310376
352000000,2.364892294283779
352200000,2.393127075717543
352400000,2.421422109942071
352600000,2.44977752937553
352800000,2.478193466523184
353000000,2.506670053967528
353200000,2.535207424360363
353400000,2.56380571042302
353600000,2.592465044924376
353800000,2.62118556069252
354000000,2.649967390593264
354200000,2.678810667530067
354400000,2.707715524432344
354600000,2.736682094250018
354800000,2.765710509946571
355000000,2.79480090448726
355200000,2.823953410833857
355400000,2.853168161937863
355600000,2.882445290726047
355800000,2.911784930096839
356000000,2.941187212909331
356200000,2.970652271974742
356400000,3.000180240047024
356600000,3.029771249814039
356800000,3.059425433882929
357000000,3.08914292478083
357200000,3.118923854934295
357400000,3.148768356660777
357600000,3.178676562165974
357800000,3.208648603522542
358000000,3.238684612666399
358200000,3.268784721382421
358400000,3.298949061295053
358600000,3.32917776384964
358800000,3.359470960314746
359000000,3.389828781756401
359200000,3.420251359030777
359400000,3.450738822774793
359600000,3.481291303386759
359800000,3.511908931019451
360000000,3.54259183556105
360200000,3.573340146628795
360400000,3.604153993546518
360600000,3.63503350533634
360800000,3.66597881070527
361000000,3.696990038021927
361200000,3.728067315312581
361400000,3.759210770239015
361600000,3.790420530083448
361800000,3.821696721733322
362000000,3.853039471671285
362200000,3.884448905942403
362400000,3.915925150156275
362600000,3.947468329458253
362800000,3.979078568515005
363000000,4.01075599149331
363200000,4.042500722050308
363400000,4.074312883305403
363600000,4.106192597827436
363800000,4.138139987611929
364000000,4.170155174064978
364200000,4.202238277977257
364400000,4.234389419513281
364600000,4.266608718176544
364800000,4.298896292801965
365000000,4.331252261525683
365200000,4.363676741767962
365400000,4.396169850207082
365600000,4.428731702757979
365800000,4.461362414545921
366000000,4.494062099890279
366200000,4.526830872271809
366400000,4.559668844310209
366600000,4.592576127745123
366800000,4.625552833398352
367000000,4.658599071159783
367200000,4.691714949953949
367400000,4.724900577710761
367600000,4.758156061347602
367800000,4.791481506730077
368000000,4.824877018645902
368200000,4.858342700783232
368400000,4.891878655691746
368600000,4.925484984752181
368800000,4.959161788153269
369000000,4.992909164852327
369200000,5.02672721254512
369400000,5.060616027635925
369600000,5.094575705198647
369800000,5.128606338947814
370000000,5.162708021200812
370200000,5.196880842842978
370400000,5.231124893289953
370600000,5.265440260455011
370800000,5.299827030708384
371000000,5.33428528883854
371200000,5.368815118014831
371400000,5.40341659974652
371600000,5.43808981384653
371800000,5.472834838381459
372000000,5.507651749639169
372200000,5.542540622078306
372400000,5.57750152829079
372600000,5.612534538953233
372800000,5.647639722785005
373000000,5.682817146496335
373200000,5.718066874749752
373400000,5.753388970103932
373600000,5.788783492973585
373800000,5.824250501569008
374000000,5.859790051854033
374200000,5.895402197494106
374400000,5.931086989796805
374600000,5.966844477667728
374800000,6.002674707546692
375000000,6.038577723361549
375200000,6.074553566459411
375400000,6.110602275564569
375600000,6.14672388670563
375800000,6.182918433163771
376000000,6.219185945409471
376200000,6.255526451039398
376400000,6.291939974715631
376600000,6.328426538097498
376800000,6.364986159778859
377000000,6.401618855223051
377200000,6.438324636689626
377400000,6.475103513166866
377600000,6.511955490302174
377800000,6.548880570331024
378000000,6.585878752001192
378200000,6.622950030496564
378400000,6.660094397368889
378600000,6.697311840446964
378800000,6.734602343773629
379000000,6.771965887509195
379200000,6.809402447862823
379400000,6.846911997000835
379600000,6.884494502965213
379800000,6.922149929583153
380000000,6.959878236386874
380200000,6.997679378514561
380400000,7.035553306621756
380600000,7.073499966792549
380800000,7.111519300439614
381000000,7.149611244208333
381200000,7.187775729879994
381400000,7.226012684268209
381600000,7.264322029124331
381800000,7.302703681019285
382000000,7.341157551251751
382200000,7.379683545737922
382400000,7.41828156488867
382600000,7.456951503515258
382800000,7.495693250703523
383000000,7.534506689703058
383200000,7.573391697805163
383400000,7.612348146226622
383600000,7.651375899983988
383800000,7.690474817768902
384000000,7.729644751821807
384200000,7.768885547806297
384400000,7.808197044668226
384600000,7.847579074507635
384800000,7.887031462442014
385000000,7.926554026465408
385200000,7.966146577308068
385400000,8.005808918291498
385600000,8.045540845182686
385800000,8.085342146039121
386000000,8.125212601064547
386200000,8.16515198244873
386400000,8.205160054213714
386600000,8.245236572048501
386800000,8.285381283146613
387000000,8.325593926045002
387200000,8.365874230446593
387400000,8.40622191705544
387600000,8.446636697394933
387800000,8.487118273631598
388000000,8.527666338397879
388200000,8.568280574599655
388400000,8.608960655230657
388600000,8.649706243186145
388800000,8.690516991057164
389000000,8.731392540947226
389200000,8.772332524253351
389400000,8.813336561476259
389600000,8.854404262002255
389800000,8.895535223890974
390000000,8.936729033664557
390200000,8.977985266086154
390400000,9.019303483931747
390600000,9.060683237767423
390800000,9.102124065716538
391000000,9.143625493226672
391200000,9.185187032824336
391400000,9.226808183880502
391600000,9.26848843235587
391800000,9.310227250551357
392000000,9.352024096855089
392200000,9.393878415482778
392400000,9.435789636206772
392600000,9.477757174093055
392800000,9.519780429234043
393000000,9.561858786459455
393200000,9.603991615056536
393400000,9.646178268496573
393600000,9.688418084128864
393800000,9.730710382890344
394000000,9.773054469011429
394200000,9.815449629699462
394400000,9.857895134841851
394600000,9.900390236679804
394800000,9.942934169496951
395000000,9.985526149294353
395200000,10.02816537346105
395400000,10.07085102043403
395600000,10.11358224936966
395800000,10.15635819979199
396000000,10.19917799124603
396200000,10.24204072294806
396400000,10.28494547341845
396600000,10.3278913001256
396800000,10.37087723910922
397000000,10.41390230461218
397200000,10.45696548869723
397400000,10.50006576086379
397600000,10.5432020676588
397800000,10.58637333228003
398000000,10.62957845417989
398200000,10.67281630865014
398400000,10.71608574642697
398600000,10.75938559326154
398800000,10.80271464950844
399000000,10.846071689697
399200000,10.88945546209722
399400000,10.9328646882916
399600000,10.97629806273153
399800000,11.01975425228876
400000000,11.06323189580819
400200000,11.10672960365511
400400000,11.15024595725582
400600000,11.1937795086236
400800000,11.23732877990489
401000000,11.28089226290009
401200000,11.32446841858219
401400000,11.36805567662361
401600000,11.41165243490422
401800000,11.45525705902502
402000000,11.49886788181975
402200000,11.54248320284838
402400000,11.58610128790801
402600000,11.62972036852224
402800000,11.67333864143867
403000000,11.71695426812369
403200000,11.76056537424478
403400000,11.80417004915941
403600000,11.84776634540464
403800000,11.89135227816958
404000000,11.93492582478744
404200000,11.97848492420943
404400000,12.02202747648511
404600000,12.06555134224292
404800000,12.10905434216782
405000000,12.15253425647792
405200000,12.19598882440691
405400000,12.23941574368695
405600000,12.28281267002077
405800000,12.32617721658213
406000000,12.36950695348139
406200000,12.41279940727096
406400000,12.45605206043499
406600000,12.4992623508795
406800000,12.54242767143701
407000000,12.58554536937926
407200000,12.62861274591696
407400000,12.67162705572619
407600000,12.71458550647695
407800000,12.75748525835273
408000000,12.8003234236102
408200000,12.84309706611463
408400000,12.88580320091127
408600000,12.92843879378843
408800000,12.97100076086995
409000000,13.01348596820247
409200000,13.05589123136822
409400000,13.09821331511496
409600000,13.14044893297572
409800000,13.1825947469483
410000000,13.22464736715024
410200000,13.26660335150956
410400000,13.30845920548844
410600000,13.35021138179589
410800000,13.39185628014845
411000000,13.43339024704612
411200000,13.47480957556171
411400000,13.51611050517562
411600000,13.55728922161599
411800000,13.59834185673506
412000000,13.63926448842254
412200000,13.68005314053361
412400000,13.72070378286703
412600000,13.7612123311477
412800000,13.80157464707473
413000000,13.84178653838658
413200000,13.88184375897097
413400000,13.92174200899758
413600000,13.96147693512462
413800000,14.00104413070175
414000000,14.04043913605354
414200000,14.07965743878722
414400000,14.11869447415273
414600000,14.15754562544601
414800000,14.19620622446363
415000000,14.23467155201339
415200000,14.27293683845648
415400000,14.31099726433313
415600000,14.34884796101348
415800000,14.38648401141757
416000000,14.42390045079962
416200000,14.46109226757698
416400000,14.49805440422229
416600000,14.53478175822558
416800000,14.57126918311217
417000000,14.60751148951844
417200000,14.64350344635042
417400000,14.67923978198783
417600000,14.71471518556785
417800000,14.74992430833321
418000000,14.78486176505528
418200000,14.81952213551273
418400000,14.85389996605802
418600000,14.8879897712437
418800000,14.92178603552357
419000000,14.95528321503347
419200000,14.98847573942804
419400000,15.02135801381604
419600000,15.05392442073581
419800000,15.08616932224132
420000000,15.11808706203598
420200000,15.1496719676798
420400000,15.18091835288747
420600000,15.21182051988285
420800000,15.24237276182938
421000000,15.27256936533372
421200000,15.30240461301703
421400000,15.33187278615716
421600000,15.3609681673961
421800000,15.38968504351254
422000000,15.4180177082657
422200000,15.44596046529675
422400000,15.47350763108464
422600000,15.5006535379783
422800000,15.52739253726401
423000000,15.55371900230081
423200000,15.57962733170931
423400000,15.60511195258947
423600000,15.63016732380655
423800000,15.6547879392974
424000000,15.67896833144559
424200000,15.70270307444686
424400000,15.72598678774814
424600000,15.74881413948987
424800000,15.77117984997721
425000000,15.79307869516574
425200000,15.81450551017255
425400000,15.83545519278821
425600000,15.85592270698022
425800000,15.87590308643444
426000000,15.89539143805091
426200000,15.91438294544439
426400000,15.93287287244801
426600000,15.95085656656001
426800000,15.9683294624
427000000,15.98528708510761
427200000,16.00172505371906
427400000,16.01763908449404
427600000,16.03302499420161
427800000,16.04787870334878
428000000,16.06219623933968
428200000,16.07597373959997
428400000,16.08920745459007
428600000,16.10189375078246
428800000,16.11402911353225
429000000,16.1256101498777
429200000,16.13663359123371
429400000,16.14709629600492
429600000,16.15699525209325
429800000,16.16632757929193
430000000,16.1750905315873
430200000,16.18328149932098
430400000,16.19089801125995
430600000,16.19793773652989
430800000,16.20439848641474
431000000,16.21027821605018
431200000,16.21557502596487
431400000,16.22028716349071
431600000,16.22441302403799
431800000,16.22795115222474
432000000,16.23090024286906
432200000,16.23325914183499
432400000,16.23502684672421
432600000,16.23620250743837
432800000,16.23678542656659
433000000,16.23677505965568
433200000,16.23617101530592
433400000,16.23497305512559
433600000,16.23318109354612
433800000,16.23079519747574
434000000,16.22781558581377
434200000,16.22424262882051
434400000,16.22007684734007
434600000,16.21531891187688
434800000,16.20996964154998
435000000,16.20403000288393
435200000,16.19750110849498
435400000,16.19038421562158
435600000,16.18268072453007
435800000,16.17439217682099
436000000,16.16552025358284
436200000,16.1560667734422
436400000,16.14603369050821
436600000,16.13542309220044
436800000,16.12423719697038
437000000,16.11247835194014
437200000,16.10014903042525
437400000,16.08725182938446
437600000,16.07378946678284
437800000,16.05976477886927
438000000,16.04518071738767
438200000,16.03004034671434
438400000,16.01434684094017
438600000,15.99810348088431
438800000,15.98131365106113
439000000,15.96398083661439
439200000,15.94610862016966
439400000,15.92770067869878
439600000,15.90876078032374
439800000,15.88929278109787
440000000,15.86930062177419
440200000,15.84878832455589
440400000,15.82775998982673
440600000,15.80621979288765
440800000,15.78417198069245
441000000,15.76162086856362
441200000,15.7385708369601
441400000,15.71502632819842
441600000,15.69099184325719
441800000,15.66647193853713
442000000,15.64147122268819
442200000,15.61599435345565
442400000,15.59004603454137
442600000,15.56363101251415
442800000,15.53675407376522
443000000,15.50942004147981
443200000,15.48163377267126
443400000,15.45340015526133
443600000,15.42472410519838
443800000,15.39561056363073
444000000,15.36606449414686
444200000,15.3360908800404
444400000,15.30569472166406
444600000,15.27488103381988
444800000,15.24365484322195
445000000,15.21202118601256
445200000,15.1799851053386
445400000,15.14755164900303
445600000,15.11472586716883
445800000,15.08151281012561
446000000,15.04791752614116
446200000,15.01394505934552
446400000,14.97960044771085
446600000,14.94488872108281
446800000,14.90981489927346
447000000,14.87438399023791
447200000,14.83860098829578
447400000,14.80247087242231
447600000,14.76599860462101
447800000,14.72918912833491
448000000,14.6920473669465
448200000,14.65457822231431
448400000,14.61678657338921
448600000,14.57867727489779
448800000,14.54025515606106
449000000,14.5015250193941
449200000,14.46249163956221
449400000,14.42315976227901
449600000,14.38353410327763
449800000,14.34361934733154
450000000,14.30342014732355
450200000,14.26294112337332
450400000,14.22218686202124
450600000,14.18116191544268
450800000,14.13987080074254
451000000,14.09831799926339
451200000,14.05650795596775
451400000,14.0144450788474
451600000,13.97213373838406
451800000,13.92957826705453
452000000,13.88678295887167
452200000,13.84375206896182
452400000,13.80048981319909
452600000,13.75700036784913
452800000,13.71328786927551
453000000,13.66935641366126
453200000,13.62521005677216
453400000,13.58085281375854
453600000,13.53628865897099
453800000,13.4915215258171
454000000,13.44655530665576
454200000,13.40139385269411
454400000,13.35604097393546
454600000,13.31050043913451
454800000,13.26477597578689
455000000,13.21887127014404
455200000,13.1727899672351
455400000,13.12653567092136
455600000,13.08011194397488
455800000,13.03352230816058
456000000,12.98677024435679
456200000,12.93985919266384
456400000,12.89279255256614
456600000,12.8455736830752
456800000,12.79820590290905
457000000,12.75069249067462
457200000,12.70303668506694
457400000,12.65524168508301
457600000,12.60731065023693
457800000,12.55924670080101
458000000,12.51105291804201
458200000,12.46273234447788
458400000,12.41428798413616
458600000,12.36572280282091
458800000,12.31703972840018
459000000,12.2682416510672
459200000,12.21933142365751
459400000,12.17031186192489
459600000,12.12118574485196
459800000,12.07195581495492
460000000,12.02262477859112
460200000,11.9731953062725
460400000,11.92367003299699
460600000,11.87405155855174
460800000,11.82434244785133
461000000,11.77454523126011
461200000,11.72466240491987
461400000,11.67469643108359
461600000,11.62464973844724
461800000,11.57452472248009
462000000,11.52432374577159
462200000,11.47404913834703
462400000,11.42370319802442
462600000,11.37328819073606
462800000,11.32280635086848
463000000,11.2722598816053
463200000,11.22165095525339
463400000,11.17098171358127
463600000,11.12025426815281
463800000,11.06947070066606
464000000,11.01863306327489
464200000,10.96774337892715
464400000,10.91680364169724
464600000,10.86581581710021
464800000,10.81478184243512
465000000,10.76370362709827
465200000,10.71258305290975
465400000,10.66142197443099
465600000,10.6102222192911
465800000,10.55898558849778
466000000,10.50771385674746
466200000,10.45640877274857
466400000,10.40507205952317
466600000,10.35370541471565
466800000,10.30231051089984
467000000,10.25088899588238
467200000,10.19944249299557
467400000,10.14797260140637
467600000,10.09648089640139
467800000,10.04496892968056
468000000,9.99343822965576
468200000,9.941890301724307
468400000,9.890326628565088
468600000,9.838748670406918
468800000,9.7871578653229
469000000,9.735555629498263
469200000,9.683943357496968
469400000,9.632322422548363
469600000,9.580694176797557
469800000,9.529059951582811
470000000,9.477421057697729
470200000,9.425778785639851
470400000,9.374134405878634
470600000,9.322489169104781
470800000,9.270844306479848
471000000,9.219201029891495
471200000,9.167560532191183
471400000,9.115923987444209
471600000,9.064292551164675
471800000,9.012667360560167
472000000,8.961049534753991
472200000,8.909440175039061
472400000,8.857840365083785
472600000,8.806251171176905
472800000,8.754673642447461
473000000,8.703108811080744
473200000,8.651557692547984
473400000,8.60002128581292
473600000,8.548500573557639
473800000,8.496996522387636
474000000,8.445510083040473
474200000,8.39404219059573
474400000,8.342593764683341
474600000,8.291165709677241
474800000,8.239758914904971
475000000,8.188374254837333
475200000,8.137012589287789
475400000,8.085674763606983
475600000,8.034361608867178
475800000,7.983073942061868
476000000,7.931812566278299
476200000,7.880578270890391
476400000,7.829371831742473
476600000,7.77819401132054
476800000,7.727045558933966
477000000,7.675927210896736
477200000,7.624839690689607
477400000,7.573783709140879
477600000,7.522759964588362
477800000,7.471769143053452
478000000,7.420811918400805
478200000,7.369888952502819
478400000,7.319000895403786
478600000,7.268148385475051
478800000,7.217332049573157
479000000,7.166552503197394
479200000,7.115810350641753
479400000,7.065106185147122
479600000,7.014440589050118
479800000,6.963814133930331
480000000,6.913227380762086
480200000,6.862680880048303
480400000,6.812175171974499
480600000,6.761710786546253
480800000,6.711288243718045
481000000,6.660908053547923
481200000,6.610570716320877
481400000,6.560276722689284
481600000,6.510026553800206
481800000,6.459820681429742
482000000,6.409659568112033
482200000,6.359543667268439
482400000,6.309473423326918
482600000,6.259449271856397
482800000,6.209471639680897
483000000,6.159540945006481
483200000,6.109657597537153
483400000,6.059821998601213
483600000,6.01003454125469
483800000,5.960295610414516
484000000,5.91060558295473
484200000,5.860964827831245
484400000,5.81137370619075
484600000,5.761832571476777
484800000,5.712341769542437
485000000,5.662901638755404
485200000,5.613512510105544
485400000,5.564174707306563
485600000,5.514888546906285
485800000,5.465654338376464
486000000,5.416472384224745
486200000,5.367342980087999
486400000,5.318266414834623
486600000,5.269242970657356
486800000,5.220272923170075
487000000,5.171356541505091
487200000,5.122494088404802
487400000,5.073685820309839
487600000,5.024931987455306
487800000,4.976232833962365
488000000,4.927588597916766
488200000,4.878999511471981
488400000,4.83046580091629
488600000,4.781987686777084
488800000,4.733565383892529
489000000,4.685199101499456
489200000,4.636889043316899
489400000,4.588635407622022
489600000,4.540438387335579
489800000,4.492298170095936
490000000,4.444214938342872
490200000,4.396188869390375
490400000,4.348220135503722
490600000,4.300308903971768
490800000,4.252455337188319
491000000,4.204659592717887
491200000,4.156921823370675
491400000,4.109242177272913
491600000,4.061620797940641
491800000,4.01405782434369
492000000,3.966553390978968
492200000,3.919107627931826
492400000,3.871720660953148
492600000,3.824392611512921
492800000,3.777123596874427
493000000,3.729913730155651
493200000,3.682763120388035
493400000,3.635671872587641
493600000,3.588640087809303
493800000,3.541667863210364
494000000,3.494755292113377
494200000,3.447902464058284
494400000,3.40110946486646
494600000,3.354376376698976
494800000,3.307703278109548
495000000,3.261090244103535
495200000,3.214537346190433
495400000,3.168044652446172
495600000,3.121612227554016
495800000,3.075240132870649
496000000,3.028928426471917
496200000,2.982677163206464
496400000,2.936486394743241
496600000,2.890356169631487
496800000,2.844286533336832
497000000,2.798277528303803
497200000,2.752329193995542
497400000,2.706441566944555
497600000,2.660614680797385
497800000,2.614848566366868
498000000,2.569143251673759
498200000,2.523498761988368
498400000,2.477915119885301
498600000,2.432392345277773
498800000,2.386930455466038
499000000,2.341529465180566
499200000,2.296189386620543
499400000,2.250910229497271
499600000,2.205692001078445
499800000,2.160534706223054
500000000,2.115438347428676
