S12 dB20 X,S12 dB20 Y
346400000,-59.89670228233696
346600000,-59.86842560227658
346800000,-59.84009721903121
347000000,-59.8117170237581
347200000,-59.7832849074138
347400000,-59.75480076075618
347600000,-59.72626447435129
347800000,-59.69767593857668
348000000,-59.66903504362283
348200000,-59.64034167949846
348400000,-59.61159573603624
348600000,-59.58279710289482
348800000,-59.55394566956138
349000000,-59.5250413253593
349200000,-59.49608395945346
349400000,-59.46707346084898
349600000,-59.43800971840059
349800000,-59.40889262081672
350000000,-59.3797220566622
350200000,-59.35049791436511
350400000,-59.32122008222193
350600000,-59.29188844839933
350800000,-59.26250290094535
351000000,-59.23306332778936
351200000,-59.20356961674944
351400000,-59.1740216555406
351600000,-59.1444193317722
351800000,-59.11476253296457
352000000,-59.08505114655082
352200000,-59.055285059877
352400000,-59.02546416021533
352600000,-58.99558833477145
352800000,-58.96565747068487
353000000,-58.93567145503952
353200000,-58.90563017487103
353400000,-58.87553351716704
353600000,-58.84538136888933
353800000,-58.81517361696191
354000000,-58.78491014829293
354200000,-58.75459084977466
354400000,-58.72421560829513
354600000,-58.69378431074421
354800000,-58.66329684401995
355000000,-58.63275309504088
355200000,-58.60215295075147
355400000,-58.57149629812866
355600000,-58.54078302419661
355800000,-58.51001301603026
356000000,-58.47918616076675
356200000,-58.44830234561381
356400000,-58.41736145785909
356600000,-58.38636338487939
356800000,-58.35530801415536
357000000,-58.32419523327054
357200000,-58.29302492993268
357400000,-58.26179699198156
357600000,-58.23051130739238
357800000,-58.19916776429699
358000000,-58.16776625098739
358200000,-58.13630665593062
358400000,-58.10478886777777
358600000,-58.07321277538328
358800000,-58.04157826780217
359000000,-58.00988523431624
359200000,-57.97813356444152
359400000,-57.94632314793758
359600000,-57.91445387482723
359800000,-57.88252563540311
360000000,-57.85053832024755
360200000,-57.81849182023842
360400000,-57.786386026572
360600000,-57.75422083077136
360800000,-57.72199612469961
361000000,-57.68971180058391
361200000,-57.65736775101887
361400000,-57.62496386898913
361600000,-57.59250004788468
361800000,-57.55997618151581
362000000,-57.52739216412355
362200000,-57.49474789041247
362400000,-57.46204325554876
362600000,-57.42927815518882
362800000,-57.39645248549443
363000000,-57.36356614315343
363200000,-57.33061902538994
363400000,-57.29761102999257
363600000,-57.26454205532712
363800000,-57.23141200035976
364000000,-57.19822076467327
364200000,-57.16496824849288
364400000,-57.13165435269725
364600000,-57.09827897885359
364800000,-57.06484202922526
365000000,-57.031343406802
365200000,-56.9977830153174
365400000,-56.96416075927473
365600000,-56.93047654396879
365800000,-56.89673027551248
366000000,-56.86292186085268
366200000,-56.82905120780332
366400000,-56.79511822506821
366600000,-56.76112282225974
366800000,-56.72706490993719
367000000,-56.69294439962062
367200000,-56.65876120382477
367400000,-56.624515236088
367600000,-56.5902064109909
367800000,-56.5558346441952
368000000,-56.52139985247034
368200000,-56.48690195371505
368400000,-56.45234086699656
368600000,-56.41771651258133
368800000,-56.38302881195774
369000000,-56.34827768787625
369200000,-56.3134630643793
369400000,-56.27858486683155
369600000,-56.24364302195897
369800000,-56.20863745787761
370000000,-56.17356810413212
370200000,-56.13843489173022
370400000,-56.10323775318096
370600000,-56.06797662252718
370800000,-56.03265143538657
371000000,-55.99726212899035
371200000,-55.96180864222109
371400000,-55.92629091565347
371600000,-55.89070889159081
371800000,-55.85506251411542
372000000,-55.81935172912081
372200000,-55.7835764843627
372400000,-55.74773672949634
372600000,-55.71183241612535
372800000,-55.67586349784406
373000000,-55.63982993028928
373200000,-55.6037316711791
373400000,-55.56756868036917
373600000,-55.53134091989321
373800000,-55.4950483540231
374000000,-55.45869094931193
374200000,-55.42226867464506
374400000,-55.38578150130057
374600000,-55.34922940299328
374800000,-55.31261235593856
375000000,-55.27593033889886
375200000,-55.23918333325278
375400000,-55.20237132303681
375600000,-55.16549429501908
375800000,-55.12855223875066
376000000,-55.09154514662933
376200000,-55.0544730139628
376400000,-55.01733583902958
376600000,-54.98013362314747
376800000,-54.94286637073624
377000000,-54.9055340893831
377200000,-54.86813678991589
377400000,-54.83067448647111
377600000,-54.79314719656334
377800000,-54.75555494115647
378000000,-54.71789774474006
378200000,-54.68017563540521
378400000,-54.64238864491332
378600000,-54.60453680878706
378800000,-54.56662016637342
379000000,-54.52863876094049
379200000,-54.49059263974639
379400000,-54.452481854131
379600000,-54.4143064595979
379800000,-54.37606651590465
380000000,-54.33776208714339
380200000,-54.29939324184008
380400000,-54.26096005304336
380600000,-54.22246259841319
380800000,-54.18390096032168
381000000,-54.14527522594834
381200000,-54.10658548737787
381400000,-54.06783184170337
381600000,-54.02901439112139
381800000,-53.99013324305014
382000000,-53.95118851022185
382200000,-53.91218031079256
382400000,-53.87310876846601
382600000,-53.83397401258733
382800000,-53.79477617826959
383000000,-53.75551540650466
383200000,-53.71619184428533
383400000,-53.67680564472194
383600000,-53.63735696716833
383800000,-53.59784597734639
384000000,-53.55827284747296
384200000,-53.51863775638552
384400000,-53.47894088968322
384600000,-53.43918243985541
384800000,-53.39936260641824
385000000,-53.35948159605599
385200000,-53.31953962276177
385400000,-53.27953690798233
385600000,-53.23947368076431
385800000,-53.19935017790945
386000000,-53.159166644119
386200000,-53.11892333215398
386400000,-53.0786205029894
386600000,-53.03825842597989
386800000,-52.99783737902207
387000000,-52.95735764871591
387200000,-52.91681953054272
387400000,-52.87622332902983
387600000,-52.83556935793292
387800000,-52.79485794041226
388000000,-52.75408940921024
388200000,-52.71326410684402
388400000,-52.67238238579144
388600000,-52.63144460867755
388800000,-52.5904511484806
389000000,-52.54940238871542
389200000,-52.50829872365301
389400000,-52.46714055851012
389600000,-52.425928309668
389800000,-52.38466240488457
390000000,-52.3433432835059
390200000,-52.30197139668734
390400000,-52.2605472076227
390600000,-52.2190711917665
390800000,-52.17754383706751
391000000,-52.13596564420208
391200000,-52.09433712681917
391400000,-52.05265881177569
391600000,-52.01093123939111
391800000,-51.96915496369745
392000000,-51.92733055269221
392200000,-51.88545858859867
392400000,-51.84353966813676
392600000,-51.80157440278659
392800000,-51.75956341905568
393000000,-51.71750735876838
393200000,-51.67540687934616
393400000,-51.63326265408105
393600000,-51.59107537244208
393800000,-51.54884574036586
394000000,-51.50657448055122
394200000,-51.4642623327756
394400000,-51.42191005419265
394600000,-51.3795184196585
394800000,-51.33708822204347
395000000,-51.29462027255727
395200000,-51.25211540107888
395400000,-51.20957445649673
395600000,-51.16699830703767
395800000,-51.12438784061869
396000000,-51.08174396519421
396200000,-51.03906760910593
396400000,-50.99635972145036
396600000,-50.95362127243497
396800000,-50.91085325375548
397000000,-50.86805667896405
397200000,-50.82523258385304
397400000,-50.78238202683826
397600000,-50.73950608934876
397800000,-50.69660587622357
398000000,-50.65368251610815
398200000,-50.61073716187018
398400000,-50.56777099099456
398600000,-50.52478520601346
398800000,-50.48178103491772
399000000,-50.43875973158625
399200000,-50.39572257622024
399400000,-50.3526708757716
399600000,-50.30960596438698
399800000,-50.26652920385641
400000000,-50.2234419840611
400200000,-50.1803457234263
400400000,-50.13724186938107
400600000,-50.09413189883253
400800000,-50.05101731862027
401000000,-50.00789966599545
401200000,-49.96478050910281
401400000,-49.92166144745403
401600000,-49.87854411242008
401800000,-49.83543016771777
402000000,-49.79232130989857
402200000,-49.74921926885528
402400000,-49.7061258083118
402600000,-49.66304272633369
402800000,-49.61997185583115
403000000,-49.57691506506472
403200000,-49.53387425816305
403400000,-49.49085137563452
403600000,-49.44784839487789
403800000,-49.40486733071023
404000000,-49.36191023587522
404200000,-49.31897920156941
404400000,-49.27607635796252
404600000,-49.23320387471691
404800000,-49.19036396151074
405000000,-49.14755886856112
405200000,-49.10479088714249
405400000,-49.06206235010386
405600000,-49.01937563239704
405800000,-48.97673315157683
406000000,-48.93413736833536
406200000,-48.89159078699731
406400000,-48.84909595603049
406600000,-48.80665546855596
406800000,-48.76427196284414
407000000,-48.72194812280193
407200000,-48.67968667847364
407400000,-48.63749040651499
407600000,-48.59536213066467
407800000,-48.55330472222556
408000000,-48.51132110050482
408200000,-48.46941423327954
408400000,-48.4275871372251
408600000,-48.38584287835299
408800000,-48.34418457241821
409000000,-48.30261538533285
409200000,-48.26113853355346
409400000,-48.2197572844514
409600000,-48.1784749566938
409800000,-48.13729492056407
410000000,-48.09622059830752
410200000,-48.05525546444116
410400000,-48.01440304603005
410600000,-47.97366692297535
410800000,-47.93305072825382
411000000,-47.89255814814248
411200000,-47.8521929224294
411400000,-47.81195884457958
411600000,-47.77185976189487
411800000,-47.73189957563866
412000000,-47.69208224112209
412200000,-47.65241176777711
412400000,-47.61289221917851
412600000,-47.57352771306161
412800000,-47.53432242127508
413000000,-47.49528056971579
413200000,-47.45640643821952
413400000,-47.41770436042862
413600000,-47.37917872358593
413800000,-47.34083396833208
414000000,-47.30267458842288
414200000,-47.26470513042153
414400000,-47.2269301933393
414600000,-47.18935442823249
414800000,-47.1519825377485
415000000,-47.11481927561529
415200000,-47.07786944610014
415400000,-47.04113790338387
415600000,-47.00462955091098
415800000,-46.9683493406697
416000000,-46.93230227240838
416200000,-46.89649339280683
416400000,-46.86092779458478
416600000,-46.82561061554011
416800000,-46.79054703753155
417000000,-46.75574228540319
417200000,-46.72120162582637
417400000,-46.68693036609633
417600000,-46.65293385284865
417800000,-46.61921747071173
418000000,-46.58578664088427
418200000,-46.5526468196567
418400000,-46.51980349684582
418600000,-46.48726219416832
418800000,-46.45502846354054
419000000,-46.42310788529778
419200000,-46.39150606635869
419400000,-46.36022863828946
419600000,-46.32928125532973
419800000,-46.29866959230661
420000000,-46.26839934250133
420200000,-46.23847621544283
420400000,-46.20890593460999
420600000,-46.17969423507753
420800000,-46.15084686108649
421000000,-46.12236956354074
421200000,-46.09426809743621
421400000,-46.06654821921954
421600000,-46.03921568408074
421800000,-46.0122762431815
422000000,-45.98573564081153
422200000,-45.95959961148801
422400000,-45.93387387699997
422600000,-45.90856414337671
422800000,-45.88367609782122
423000000,-45.8592154055748
423200000,-45.83518770672927
423400000,-45.81159861300948
423600000,-45.78845370448774
423800000,-45.76575852627854
424000000,-45.74351858516337
424200000,-45.72173934622637
424400000,-45.7004262294155
424600000,-45.67958460610087
424800000,-45.65921979560407
425000000,-45.63933706171309
425200000,-45.61994160917177
425400000,-45.60103858016814
425600000,-45.58263305083201
425800000,-45.56473002769372
426000000,-45.54733444418895
426200000,-45.53045115715891
426400000,-45.51408494334712
426600000,-45.49824049595326
426800000,-45.48292242117749
427000000,-45.46813523482243
427200000,-45.45388335891721
427400000,-45.44017111839096
427600000,-45.42700273778773
427800000,-45.41438233803835
428000000,-45.40231393330202
428200000,-45.3908014278424
428400000,-45.37984861301481
428600000,-45.36945916428978
428800000,-45.35963663838303
429000000,-45.35038447045554
429200000,-45.34170597142055
429400000,-45.33360432533131
429600000,-45.32608258687384
429800000,-45.31914367897387
430000000,-45.31279039049547
430200000,-45.30702537407934
430400000,-45.30185114407378
430600000,-45.29727007460158
430800000,-45.29328439776131
431000000,-45.28989620193447
431200000,-45.28710743024465
431400000,-45.2849198791483
431600000,-45.28333519715989
431800000,-45.28235488372337
432000000,-45.28198028822048
432200000,-45.28221260912545
432400000,-45.28305289331411
432600000,-45.28450203550194
432800000,-45.28656077785755
433000000,-45.28922970973301
433200000,-45.29250926756856
433400000,-45.29639973493909
433600000,-45.30090124273932
433800000,-45.306013769531
434000000,-45.31173714202936
434200000,-45.31807103573375
434400000,-45.32501497570557
434600000,-45.33256833749253
434800000,-45.34073034817483
435000000,-45.34950008757512
435200000,-45.35887648957307
435400000,-45.36885834357535
435600000,-45.37944429611094
435800000,-45.39063285252509
436000000,-45.40242237882678
436200000,-45.41481110363908
436400000,-45.42779712025504
436600000,-45.44137838881122
436800000,-45.45555273856652
437000000,-45.47031787026409
437200000,-45.48567135860957
437400000,-45.50161065482182
437600000,-45.51813308927066
437800000,-45.53523587420003
438000000,-45.55291610651747
438200000,-45.57117077065782
438400000,-45.58999674150125
438600000,-45.60939078736083
438800000,-45.62934957301604
439000000,-45.64986966277935
439200000,-45.67094752364483
439400000,-45.69257952842413
439600000,-45.71476195894348
439800000,-45.73749100926338
440000000,-45.76076278891088
440200000,-45.78457332612996
440400000,-45.80891857115188
440600000,-45.83379439945923
440800000,-45.85919661505139
441000000,-45.88512095372903
441200000,-45.91156308632748
441400000,-45.93851862199632
441600000,-45.96598311139543
441800000,-45.99395204993621
442000000,-46.02242088095498
442200000,-46.0513849988676
442400000,-46.08083975230933
442600000,-46.11078044722501
442800000,-46.14120234991456
443000000,-46.17210069006219
443200000,-46.20347066370306
443400000,-46.23530743614383
443600000,-46.26760614484532
443800000,-46.30036190225007
444000000,-46.33356979854277
444200000,-46.36722490438628
444400000,-46.40132227356852
444600000,-46.43585694561298
444800000,-46.47082394831705
445000000,-46.50621830023644
445200000,-46.54203501310984
445400000,-46.5782690942083
445600000,-46.6149155486321
445800000,-46.65196938154487
446000000,-46.68942560032328
446200000,-46.72727921667344
446400000,-46.76552524865217
446600000,-46.80415872263636
446800000,-46.84317467523104
447000000,-46.88256815509361
447200000,-46.92233422471315
447400000,-46.96246796212041
447600000,-47.00296446251585
447800000,-47.04381883985947
448000000,-47.08502622837163
448200000,-47.12658178399747
448400000,-47.16848068579147
448600000,-47.21071813723496
448800000,-47.25328936751838
449000000,-47.29618963274264
449200000,-47.33941421706363
449400000,-47.38295843379534
449600000,-47.4268176264395
449800000,-47.47098716966541
450000000,-47.5154624702424
450200000,-47.56023896791287
450400000,-47.60531213620924
450600000,-47.65067748324135
450800000,-47.69633055240176
451000000,-47.74226692305965
451200000,-47.78848221117877
451400000,-47.83497206990938
451600000,-47.88173219012837
451800000,-47.92875830093543
452000000,-47.97604617011248
452200000,-48.02359160454776
452400000,-48.07139045060221
452600000,-48.1194385944666
452800000,-48.16773196245656
453000000,-48.21626652129143
453200000,-48.26503827833238
453400000,-48.31404328178139
453600000,-48.36327762086675
453800000,-48.41273742598705
454000000,-48.46241886881795
454200000,-48.51231816241629
454400000,-48.56243156127312
454600000,-48.6127553613595
454800000,-48.66328590013805
455000000,-48.71401955654891
455200000,-48.76495275098868
455400000,-48.81608194525776
455600000,-48.86740364248176
455800000,-48.91891438703102
456000000,-48.97061076440112
456200000,-49.02248940110474
456400000,-49.07454696451132
456600000,-49.12678016270461
456800000,-49.17918574430435
457000000,-49.23176049828507
457200000,-49.28450125377766
457400000,-49.3374048798569
457600000,-49.39046828532697
457800000,-49.44368841848159
458000000,-49.49706226686889
458200000,-49.55058685703553
458400000,-49.60425925426932
458600000,-49.65807656233362
458800000,-49.71203592318056
459000000,-49.76613451669117
459200000,-49.82036956035914
459400000,-49.87473830901597
459600000,-49.92923805452142
459800000,-49.98386612545995
460000000,-50.03861988683386
460200000,-50.09349673975146
460400000,-50.14849412109608
460600000,-50.20360950322441
460800000,-50.2588403936291
461000000,-50.31418433461744
461200000,-50.36963890298502
461400000,-50.42520170968265
461600000,-50.48087039948594
461800000,-50.536642650666
462000000,-50.59251617464329
462200000,-50.64848871567353
462400000,-50.70455805049165
462600000,-50.76072198799108
462800000,-50.81697836888515
463000000,-50.87332506536513
463200000,-50.92975998077537
463400000,-50.98628104927553
463600000,-51.0428862355084
463800000,-51.09957353426182
464000000,-51.15634097014824
464200000,-51.21318659726757
464400000,-51.27010849887562
464600000,-51.32710478707119
464800000,-51.38417360245352
465000000,-51.44131311381047
465200000,-51.49852151779275
465400000,-51.5557970385975
465600000,-51.61313792764281
465800000,-51.67054246325841
466000000,-51.72800895037572
466200000,-51.78553572020665
466400000,-51.84312112994186
466600000,-51.90076356244419
466800000,-51.95846142594185
467000000,-52.01621315372635
467200000,-52.07401720386068
467400000,-52.13187205887118
467600000,-52.18977622546389
467800000,-52.24772823423156
468000000,-52.3057266393561
468200000,-52.36377001833649
468400000,-52.42185697169289
468600000,-52.4799861227002
468800000,-52.53815611709371
469000000,-52.59636562280317
469200000,-52.6546133296867
469400000,-52.71289794924509
469600000,-52.77121821437249
469800000,-52.82957287908008
470000000,-52.88796071823476
470200000,-52.94638052731145
470400000,-53.00483112212618
470600000,-53.06331133858751
470800000,-53.1218200324482
471000000,-53.18035607905072
471200000,-53.23891837309026
471400000,-53.29750582836585
471600000,-53.35611737754628
471800000,-53.4147519719265
472000000,-53.47340858120567
472200000,-53.5320861932348
472400000,-53.59078381381147
472600000,-53.64950046643578
472800000,-53.70823519209148
473000000,-53.7669870490305
473200000,-53.82575511254456
473400000,-53.88453847475893
473600000,-53.94333624440785
473800000,-54.00214754662989
474000000,-54.06097152276027
474200000,-54.11980733012189
474400000,-54.17865414181711
474600000,-54.23751114653558
474800000,-54.2963775483451
475000000,-54.35525256650245
475200000,-54.41413543525502
475400000,-54.47302540364695
475600000,-54.53192173533495
475800000,-54.59082370839
476000000,-54.64973061512522
476200000,-54.70864176190317
476400000,-54.76755646895327
476600000,-54.82647407020109
476800000,-54.8853939130868
477000000,-54.94431535838486
477200000,-55.0032377800426
477400000,-55.06216056499905
477600000,-55.12108311302487
477800000,-55.18000483654718
478000000,-55.23892516049187
478200000,-55.29784352211847
478400000,-55.35675937085689
478600000,-55.41567216815241
478800000,-55.47458138730812
479000000,-55.53348651332766
479200000,-55.59238704276385
479400000,-55.65128248356594
479600000,-55.71017235493196
479800000,-55.76905618716126
480000000,-55.8279335215032
480200000,-55.88680391002348
480400000,-55.94566691544973
480600000,-56.0045221110348
480800000,-56.0633690804281
481000000,-56.12220741752039
481200000,-56.1810367263211
481400000,-56.23985662081741
481600000,-56.29866672484685
481800000,-56.35746667196361
482000000,-56.41625610530868
482200000,-56.47503467748088
482400000,-56.53380205041704
482600000,-56.59255789525798
482800000,-56.65130189223344
483000000,-56.71003373053532
483200000,-56.76875310820152
483400000,-56.82745973198843
483600000,-56.88615331726868
483800000,-56.94483358789519
484000000,-57.00350027610688
484200000,-57.0621531224016
484400000,-57.12079187542749
484600000,-57.17941629187618
484800000,-57.23802613636921
485000000,-57.29662118135222
485200000,-57.35520120698669
485400000,-57.41376600104746
485600000,-57.47231535881145
485800000,-57.53084908296714
486000000,-57.58936698350151
486200000,-57.64786887760483
486400000,-57.70635458956923
486600000,-57.76482395069159
486800000,-57.82327679917977
487000000,-57.8817129800491
487200000,-57.94013234503361
487400000,-57.9985347524935
487600000,-58.05692006731961
487800000,-58.11528816083799
488000000,-58.17363891073231
488200000,-58.23197220093616
488400000,-58.29028792156687
488600000,-58.34858596881752
488800000,-58.40686624488381
489000000,-58.46512865787475
489200000,-58.523373121726
489400000,-58.58159955612287
489600000,-58.63980788641089
489800000,-58.69799804352199
490000000,-58.75616996388597
490200000,-58.81432358935582
490400000,-58.87245886712855
490600000,-58.9305757496697
490800000,-58.98867419462945
491000000,-59.04675416477347
491200000,-59.10481562790529
491400000,-59.16285855679246
491600000,-59.22088292909073
491800000,-59.27888872727497
492000000,-59.33687593856313
492200000,-59.39484455485243
492400000,-59.45279457263694
492600000,-59.51072599295107
492800000,-59.56863882129174
493000000,-59.6265330675518
493200000,-59.6844087459582
493400000,-59.74226587499623
493600000,-59.80010447735113
493800000,-59.85792457983915
494000000,-59.91572621334107
494200000,-59.97350941274438
494400000,-60.03127421687382
494600000,-60.08902066843117
494800000,-60.14674881393187
495000000,-60.20445870364508
495200000,-60.26215039153381
495400000,-60.31982393518625
495600000,-60.37747939577059
495800000,-60.43511683796137
496000000,-60.49273632988847
496200000,-60.55033794307704
496400000,-60.60792175239247
496600000,-60.66548783597493
496800000,-60.72303627519571
497000000,-60.78056715458696
497200000,-60.83808056179608
497400000,-60.89557658752583
497600000,-60.95305532548439
497800000,-61.01051687232145
498000000,-61.0679613275818
498200000,-61.12538879365462
498400000,-61.18279937570756
498600000,-61.2401931816484
498800000,-61.29757032206303
499000000,-61.35493091016627
499200000,-61.4122750617513
499400000,-61.4696028951386
499600000,-61.52691453112041
499800000,-61.58421009291709
500000000,-61.64148970611717
